FECHA,AÑO,MES_NUM,MES_NOMBRE,TRIMESTRE,CUATRIMESTRE,NUMERO_SEMANA,DIA_NOMBRE,DIA_NUM_SEMANA,DIA_DEL_AÑO
16/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,29,miércoles,3,197
17/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,29,jueves,4,198
18/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,29,viernes,5,199
19/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,29,sábado,6,200
20/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,29,domingo,7,201
21/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,30,lunes,1,202
22/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,30,martes,2,203
23/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,30,miércoles,3,204
24/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,30,jueves,4,205
25/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,30,viernes,5,206
26/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,30,sábado,6,207
27/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,30,domingo,7,208
28/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,31,lunes,1,209
29/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,31,martes,2,210
30/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,31,miércoles,3,211
31/7/2014,2014,7,julio,Trimestre 3,Cuatrimestre 2,31,jueves,4,212
1/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,31,viernes,5,213
2/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,31,sábado,6,214
3/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,31,domingo,7,215
4/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,32,lunes,1,216
5/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,32,martes,2,217
6/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,32,miércoles,3,218
7/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,32,jueves,4,219
8/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,32,viernes,5,220
9/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,32,sábado,6,221
10/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,32,domingo,7,222
11/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,33,lunes,1,223
12/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,33,martes,2,224
13/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,33,miércoles,3,225
14/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,33,jueves,4,226
15/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,33,viernes,5,227
16/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,33,sábado,6,228
17/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,33,domingo,7,229
18/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,34,lunes,1,230
19/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,34,martes,2,231
20/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,34,miércoles,3,232
21/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,34,jueves,4,233
22/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,34,viernes,5,234
23/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,34,sábado,6,235
24/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,34,domingo,7,236
25/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,35,lunes,1,237
26/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,35,martes,2,238
27/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,35,miércoles,3,239
28/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,35,jueves,4,240
29/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,35,viernes,5,241
30/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,35,sábado,6,242
31/8/2014,2014,8,agosto,Trimestre 3,Cuatrimestre 2,35,domingo,7,243
1/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,36,lunes,1,244
2/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,36,martes,2,245
3/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,36,miércoles,3,246
4/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,36,jueves,4,247
5/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,36,viernes,5,248
6/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,36,sábado,6,249
7/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,36,domingo,7,250
8/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,37,lunes,1,251
9/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,37,martes,2,252
10/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,37,miércoles,3,253
11/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,37,jueves,4,254
12/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,37,viernes,5,255
13/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,37,sábado,6,256
14/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,37,domingo,7,257
15/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,38,lunes,1,258
16/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,38,martes,2,259
17/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,38,miércoles,3,260
18/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,38,jueves,4,261
19/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,38,viernes,5,262
20/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,38,sábado,6,263
21/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,38,domingo,7,264
22/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,39,lunes,1,265
23/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,39,martes,2,266
24/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,39,miércoles,3,267
25/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,39,jueves,4,268
26/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,39,viernes,5,269
27/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,39,sábado,6,270
28/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,39,domingo,7,271
29/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,40,lunes,1,272
30/9/2014,2014,9,septiembre,Trimestre 3,Cuatrimestre 3,40,martes,2,273
1/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,40,miércoles,3,274
2/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,40,jueves,4,275
3/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,40,viernes,5,276
4/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,40,sábado,6,277
5/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,40,domingo,7,278
6/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,41,lunes,1,279
7/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,41,martes,2,280
8/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,41,miércoles,3,281
9/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,41,jueves,4,282
10/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,41,viernes,5,283
11/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,41,sábado,6,284
12/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,41,domingo,7,285
13/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,42,lunes,1,286
14/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,42,martes,2,287
15/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,42,miércoles,3,288
16/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,42,jueves,4,289
17/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,42,viernes,5,290
18/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,42,sábado,6,291
19/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,42,domingo,7,292
20/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,43,lunes,1,293
21/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,43,martes,2,294
22/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,43,miércoles,3,295
23/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,43,jueves,4,296
24/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,43,viernes,5,297
25/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,43,sábado,6,298
26/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,43,domingo,7,299
27/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,44,lunes,1,300
28/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,44,martes,2,301
29/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,44,miércoles,3,302
30/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,44,jueves,4,303
31/10/2014,2014,10,octubre,Trimestre 4,Cuatrimestre 3,44,viernes,5,304
1/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,44,sábado,6,305
2/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,44,domingo,7,306
3/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,45,lunes,1,307
4/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,45,martes,2,308
5/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,45,miércoles,3,309
6/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,45,jueves,4,310
7/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,45,viernes,5,311
8/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,45,sábado,6,312
9/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,45,domingo,7,313
10/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,46,lunes,1,314
11/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,46,martes,2,315
12/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,46,miércoles,3,316
13/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,46,jueves,4,317
14/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,46,viernes,5,318
15/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,46,sábado,6,319
16/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,46,domingo,7,320
17/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,47,lunes,1,321
18/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,47,martes,2,322
19/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,47,miércoles,3,323
20/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,47,jueves,4,324
21/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,47,viernes,5,325
22/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,47,sábado,6,326
23/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,47,domingo,7,327
24/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,48,lunes,1,328
25/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,48,martes,2,329
26/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,48,miércoles,3,330
27/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,48,jueves,4,331
28/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,48,viernes,5,332
29/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,48,sábado,6,333
30/11/2014,2014,11,noviembre,Trimestre 4,Cuatrimestre 3,48,domingo,7,334
1/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,49,lunes,1,335
2/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,49,martes,2,336
3/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,49,miércoles,3,337
4/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,49,jueves,4,338
5/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,49,viernes,5,339
6/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,49,sábado,6,340
7/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,49,domingo,7,341
8/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,50,lunes,1,342
9/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,50,martes,2,343
10/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,50,miércoles,3,344
11/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,50,jueves,4,345
12/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,50,viernes,5,346
13/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,50,sábado,6,347
14/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,50,domingo,7,348
15/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,51,lunes,1,349
16/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,51,martes,2,350
17/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,51,miércoles,3,351
18/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,51,jueves,4,352
19/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,51,viernes,5,353
20/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,51,sábado,6,354
21/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,51,domingo,7,355
22/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,52,lunes,1,356
23/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,52,martes,2,357
24/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,52,miércoles,3,358
25/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,52,jueves,4,359
26/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,52,viernes,5,360
27/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,52,sábado,6,361
28/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,52,domingo,7,362
29/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,1,lunes,1,363
30/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,1,martes,2,364
31/12/2014,2014,12,diciembre,Trimestre 4,Cuatrimestre 3,1,miércoles,3,365
1/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,1,jueves,4,1
2/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,1,viernes,5,2
3/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,1,sábado,6,3
4/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,1,domingo,7,4
5/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,2,lunes,1,5
6/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,2,martes,2,6
7/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,2,miércoles,3,7
8/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,2,jueves,4,8
9/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,2,viernes,5,9
10/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,2,sábado,6,10
11/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,2,domingo,7,11
12/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,3,lunes,1,12
13/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,3,martes,2,13
14/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,3,miércoles,3,14
15/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,3,jueves,4,15
16/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,3,viernes,5,16
17/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,3,sábado,6,17
18/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,3,domingo,7,18
19/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,4,lunes,1,19
20/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,4,martes,2,20
21/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,4,miércoles,3,21
22/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,4,jueves,4,22
23/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,4,viernes,5,23
24/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,4,sábado,6,24
25/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,4,domingo,7,25
26/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,5,lunes,1,26
27/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,5,martes,2,27
28/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,5,miércoles,3,28
29/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,5,jueves,4,29
30/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,5,viernes,5,30
31/1/2015,2015,1,enero,Trimestre 1,Cuatrimestre 1,5,sábado,6,31
1/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,5,domingo,7,32
2/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,6,lunes,1,33
3/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,6,martes,2,34
4/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,6,miércoles,3,35
5/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,6,jueves,4,36
6/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,6,viernes,5,37
7/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,6,sábado,6,38
8/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,6,domingo,7,39
9/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,7,lunes,1,40
10/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,7,martes,2,41
11/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,7,miércoles,3,42
12/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,7,jueves,4,43
13/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,7,viernes,5,44
14/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,7,sábado,6,45
15/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,7,domingo,7,46
16/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,8,lunes,1,47
17/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,8,martes,2,48
18/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,8,miércoles,3,49
19/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,8,jueves,4,50
20/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,8,viernes,5,51
21/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,8,sábado,6,52
22/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,8,domingo,7,53
23/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,9,lunes,1,54
24/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,9,martes,2,55
25/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,9,miércoles,3,56
26/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,9,jueves,4,57
27/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,9,viernes,5,58
28/2/2015,2015,2,febrero,Trimestre 1,Cuatrimestre 1,9,sábado,6,59
1/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,9,domingo,7,60
2/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,10,lunes,1,61
3/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,10,martes,2,62
4/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,10,miércoles,3,63
5/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,10,jueves,4,64
6/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,10,viernes,5,65
7/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,10,sábado,6,66
8/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,10,domingo,7,67
9/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,11,lunes,1,68
10/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,11,martes,2,69
11/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,11,miércoles,3,70
12/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,11,jueves,4,71
13/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,11,viernes,5,72
14/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,11,sábado,6,73
15/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,11,domingo,7,74
16/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,12,lunes,1,75
17/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,12,martes,2,76
18/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,12,miércoles,3,77
19/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,12,jueves,4,78
20/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,12,viernes,5,79
21/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,12,sábado,6,80
22/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,12,domingo,7,81
23/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,13,lunes,1,82
24/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,13,martes,2,83
25/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,13,miércoles,3,84
26/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,13,jueves,4,85
27/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,13,viernes,5,86
28/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,13,sábado,6,87
29/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,13,domingo,7,88
30/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,14,lunes,1,89
31/3/2015,2015,3,marzo,Trimestre 1,Cuatrimestre 1,14,martes,2,90
1/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,14,miércoles,3,91
2/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,14,jueves,4,92
3/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,14,viernes,5,93
4/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,14,sábado,6,94
5/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,14,domingo,7,95
6/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,15,lunes,1,96
7/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,15,martes,2,97
8/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,15,miércoles,3,98
9/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,15,jueves,4,99
10/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,15,viernes,5,100
11/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,15,sábado,6,101
12/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,15,domingo,7,102
13/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,16,lunes,1,103
14/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,16,martes,2,104
15/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,16,miércoles,3,105
16/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,16,jueves,4,106
17/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,16,viernes,5,107
18/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,16,sábado,6,108
19/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,16,domingo,7,109
20/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,17,lunes,1,110
21/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,17,martes,2,111
22/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,17,miércoles,3,112
23/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,17,jueves,4,113
24/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,17,viernes,5,114
25/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,17,sábado,6,115
26/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,17,domingo,7,116
27/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,18,lunes,1,117
28/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,18,martes,2,118
29/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,18,miércoles,3,119
30/4/2015,2015,4,abril,Trimestre 2,Cuatrimestre 1,18,jueves,4,120
1/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,18,viernes,5,121
2/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,18,sábado,6,122
3/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,18,domingo,7,123
4/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,19,lunes,1,124
5/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,19,martes,2,125
6/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,19,miércoles,3,126
7/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,19,jueves,4,127
8/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,19,viernes,5,128
9/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,19,sábado,6,129
10/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,19,domingo,7,130
11/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,20,lunes,1,131
12/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,20,martes,2,132
13/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,20,miércoles,3,133
14/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,20,jueves,4,134
15/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,20,viernes,5,135
16/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,20,sábado,6,136
17/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,20,domingo,7,137
18/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,21,lunes,1,138
19/5/2015,2015,5,mayo,Trimestre 2,Cuatrimestre 2,21,martes,2,139
